id,split,diagnostic_type,diagnostic_subtype,source_mode,eval_eligible,split_policy
st_phase1_direct_fresh_0028,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_fresh_0033,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_fresh_0040,sft_train,symbol_transform,direct_template_template3401,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_fresh_0057,sft_train,symbol_transform,direct_template_template3401,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_fresh_0072,sft_train,symbol_transform,direct_template_template3401,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_fresh_0076,sft_train,symbol_transform,direct_template_template3401,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_fresh_0081,sft_train,symbol_transform,direct_template_template3401,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_fresh_0084,sft_train,symbol_transform,direct_template_template3401,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_fresh_0088,sft_train,symbol_transform,direct_template_template3401,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_fresh_0093,sft_train,symbol_transform,direct_template_template3401,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_fresh_0105,sft_train,symbol_transform,direct_template_template3401,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_fresh_0112,sft_train,symbol_transform,direct_template_template3401,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_fresh_0117,sft_train,symbol_transform,direct_template_template3401,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_fresh_0124,sft_train,symbol_transform,direct_template_template3401,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_fresh_0132,sft_train,symbol_transform,direct_template_template3401,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_fresh_0136,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_fresh_0144,sft_train,symbol_transform,direct_template_template3401,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_fresh_0148,sft_train,symbol_transform,direct_template_template3401,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_fresh_0153,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_fresh_0156,sft_train,symbol_transform,direct_template_template3401,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_fresh_0160,sft_train,symbol_transform,direct_template_template3401,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_fresh_0168,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_fresh_0172,sft_train,symbol_transform,direct_template_template3401,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_fresh_0192,sft_train,symbol_transform,direct_template_template3401,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_fresh_0204,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_fresh_0208,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_fresh_0213,sft_train,symbol_transform,direct_template_template3401,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_fresh_0220,sft_train,symbol_transform,direct_template_template3401,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_fresh_0225,sft_train,symbol_transform,direct_template_template3401,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_fresh_0228,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_0133bcec_00,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_0133bcec_01,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_0133bcec_02,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_02a04b59_00,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_02a04b59_01,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_02a04b59_02,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_02b8d816_02,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_065abaf6_00,sft_train,symbol_transform,direct_template_template3401,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_08f6216d_01,sft_train,symbol_transform,direct_template_template3401,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_08f6216d_02,sft_train,symbol_transform,direct_template_template3401,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_0d4b2baa_00,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_0d4b2baa_02,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_0dcfd566_00,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_0dcfd566_01,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_0dcfd566_02,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_1c7a0091_00,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_1c7a0091_01,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_1c7a0091_02,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_1d10ccaf_02,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_21b90d9f_00,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_21b90d9f_01,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_24e1f1d5_00,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_24e1f1d5_01,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_24e1f1d5_02,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_2c017f70_01,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_2c017f70_02,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_2f6531cb_00,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_2f6531cb_01,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_3185fdeb_01,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_3185fdeb_02,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_34b4cf96_00,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_34b4cf96_02,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_39a1f5e9_02,sft_train,symbol_transform,direct_template_template3401,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_39c237c7_00,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_39c237c7_01,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_39c237c7_02,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_524cb5c6_01,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_5bd9919c_00,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_5bd9919c_01,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_5bd9919c_02,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_60ed3f31_01,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_60ed3f31_02,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_64d775e5_00,sft_train,symbol_transform,direct_template_template3401,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_64d775e5_01,sft_train,symbol_transform,direct_template_template3401,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_6897f05e_00,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_7d8f22b1_01,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_7eecd498_02,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_8043a9d2_00,sft_train,symbol_transform,direct_template_template3401,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_8043a9d2_02,sft_train,symbol_transform,direct_template_template3401,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_81b6d789_00,sft_train,symbol_transform,direct_template_template3401,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_81b6d789_01,sft_train,symbol_transform,direct_template_template3401,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_85c5b2a2_01,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_85c5b2a2_02,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_8dac3984_00,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_8dac3984_02,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_97d6db7a_00,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_9aa8dc92_00,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_9cc02bc1_00,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_9cc02bc1_01,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_9cc02bc1_02,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_9fc69c17_00,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_9fc69c17_01,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_9fc69c17_02,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_a08fbb68_00,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_a08fbb68_02,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_a4ee9fa6_00,sft_train,symbol_transform,direct_template_template3401,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_a4ee9fa6_01,sft_train,symbol_transform,direct_template_template3401,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_a85864a9_00,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_a85864a9_01,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_af018681_02,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_b13d511a_01,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_b13d511a_02,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_b1b10e83_00,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_b1b10e83_01,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_b1b10e83_02,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_b50cf853_00,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_b50cf853_01,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_bc83b0a1_00,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_bc83b0a1_01,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_bc83b0a1_02,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_bca230fd_00,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_bca230fd_02,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_d63c1fb0_00,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_d63c1fb0_01,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_d63c1fb0_02,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_d6c03e21_00,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_d6c03e21_01,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_d6c03e21_02,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
st_phase1_direct_real_remap_d72d8c1c_00,sft_train,symbol_transform,direct_template_template0134,phase1_synthetic_direct_template,false,train_only
